fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type,,,
6.744867034,0.261353357,0.402835717,7.697670587,0.0469259,45.62852555,167.8752998,0.996956225,3.195549428,0.491930387,9.2493086,5,White,,,
6.845832974,0.272969273,0.290851695,4.551571334,0.046903188,6.165688356,97.52670067,0.995289132,3.33445738,0.481119831,10.52773584,6,White,,,
6.577449646,0.2206648,0.191484248,4.659011601,0.096786553,15.42212502,116.0419057,0.995007228,3.041843808,0.440529775,9.433817662,5,White,,,
7.540079605,0.261309515,0.592211564,11.8182372,0.047073704,57.25941191,179.9383742,0.998264764,3.198289347,0.466451774,8.892401647,6,White,,,
5.042912707,0.33137422,0.161130872,1.468845164,0.049996942,9.376621986,103.7162608,0.993117538,3.477392894,0.442027227,10.69612014,4,White,,,
7.328678388,0.361168768,0.618744132,7.142984964,0.034032802,48.67743974,181.574984,0.996026316,3.155749724,0.626562325,10.64574738,4,White,,,
9.309884152,0.70947084,0.230836607,6.211786023,0.043035092,14.98588003,89.7611154,0.996499857,2.897518811,0.343123365,10.2068262,4,White,,,
8.834312169,0.229610793,0.352032817,11.17000243,0.040839944,26.35442193,179.1924597,0.998135037,2.908889186,0.488031468,9.05249397,4,White,,,
6.475760044,0.388389654,0.349596559,1.604043037,0.050095547,9.841624375,166.7199827,0.996448822,3.326029376,0.515430859,9.716904405,5,White,,,
7.699852272,0.391150455,0.310113637,2.280842288,0.083095807,23.89498964,71.36842368,0.99892411,3.518411761,0.651863682,9.59567275,5,Red,,,
7.136366698,0.232156513,0.387599755,2.321302525,0.03407456,28.32292183,98.98492608,0.991261639,3.265828582,0.541110066,12.39737999,3,White,,,
8.804740166,0.530387862,0.220616442,2.002302152,0.1011553,6.954649649,26.13572069,0.997814813,3.202680262,0.563341403,10.40140882,4,Red,,,
6.833461051,0.281317615,0.370479747,8.917570896,0.038019582,16.25687551,72.84763144,0.99645315,3.036435442,0.54022973,11.22880906,5,White,,,
7.867643476,0.351217003,0.210954772,1.873888674,0.074186027,46.89966699,94.51880969,0.996490424,3.282604533,0.582494764,9.670853159,5,Red,,,
6.390205747,0.210252356,0.341639746,15.33565368,0.040936194,57.77412679,170.4976181,0.997121101,3.116493315,0.379748727,10.51517761,5,White,,,
6.35717251,0.291456523,0.290189954,5.68254208,0.046980322,35.60745193,168.591278,0.994540245,3.264515131,0.510597316,10.44514289,5,White,,,
5.7822211,0.262959075,0.24231028,18.45560711,0.059890622,21.65460664,121.6445506,0.998835472,3.309933743,0.502112747,10.03299119,5,White,,,
6.960536116,0.370342243,0.301254227,6.155005587,0.041034758,48.08393296,129.6291357,0.991115607,3.187152643,0.271352484,13.61640926,4,White,,,
6.538425813,0.544233814,0.131303474,2.062671694,0.077140665,14.44077143,42.30462198,0.998853368,3.616506543,0.638253508,9.936087461,5,Red,,,
10.91409268,0.260266551,0.448201974,3.355331088,0.060985133,21.01391288,51.09330567,0.998117088,3.126195084,0.545910587,9.512934128,5,Red,,,
6.599914631,0.329065375,0.339839137,6.532170293,0.067994399,32.66466289,142.2745929,0.996460089,3.095358657,0.480746751,9.394729303,4,White,,,
9.175277577,0.261664197,0.530183271,1.185428901,0.047985313,24.99234869,99.32158335,0.993100611,3.239229207,0.281611882,12.50490072,4,White,,,
7.235533999,0.221142311,0.409525477,15.92014709,0.051063874,53.61383411,177.3385604,1.000789233,3.31678294,0.589345327,8.931913988,4,White,,,
10.02310302,0.26067997,0.537918701,1.88925107,0.083982158,42.01439797,67.47548661,0.995146356,2.965686808,0.634858491,11.81213779,2,Red,,,
6.630422097,0.279948381,0.281455836,2.389644107,0.013008372,34.54892441,103.1922343,0.991409156,3.253554775,0.391963708,11.70441848,3,White,,,
12.00131577,0.381407984,0.513433531,1.956338191,0.121902328,7.248889298,20.20486598,1.00035524,3.259185436,0.762883776,10.28016428,4,Red,,,
7.261487257,0.39755194,0.243111078,8.747317463,0.056134129,45.29047305,157.4279283,0.99785386,3.201900083,0.520011075,9.233294538,5,White,,,
8.155487137,0.260361786,0.331174873,2.620139232,0.054078952,10.32522337,74.35991496,0.994752366,2.872284341,0.492056228,9.54292206,5,White,,,
6.92585105,0.480342576,0.120661331,4.509131212,0.05093539,22.75054859,86.00741793,0.99508075,2.858924876,0.349510893,9.014798771,5,White,,,
6.410308418,0.181251085,0.351102607,0.984064865,0.046082233,40.25120893,108.4816797,0.993054665,3.30622809,0.351569829,10.89968495,4,White,,,
7.396974316,0.205334059,0.314100376,1.707615217,0.060983633,33.8908117,114.187604,0.998001149,3.707142548,0.689869536,10.3450149,4,White,,,
6.787414415,0.15154188,0.3300026,4.486126322,0.059898198,30.78523651,129.0714874,0.99705444,3.41933176,0.390725084,8.888441895,3,White,,,
8.273370602,0.540128429,0.282233535,1.9282488,0.077894909,11.01465554,39.4042393,0.999010746,3.407658237,0.610578854,10.07671559,4,Red,,,
5.702366977,0.252500828,0.210690077,1.523337395,0.045006978,21.21626861,118.7777086,0.991941842,3.31902281,0.594724029,11.07302599,4,White,,,
6.52562026,0.261469459,0.29185083,1.384743053,0.039871718,12.88137133,61.07514102,0.992916061,3.080909608,0.490122517,10.93842763,4,White,,,
7.026785048,0.151138619,0.379756202,2.228455587,0.047977999,32.61334969,89.8816326,0.994120672,3.146301144,0.392095553,10.40461041,2,White,,,
6.303516772,0.180734041,0.221326441,1.560023472,0.044036555,40.79077106,140.138128,0.993566418,3.185318716,0.481268242,10.31345728,5,White,,,
6.557434903,0.261235979,0.282801709,9.354276298,0.028936704,13.31192639,130.2365358,0.993278155,3.186778199,0.340843928,12.33752484,4,White,,,
6.894320541,0.172128622,0.73679595,13.00051047,0.046117092,23.67913873,119.0650882,0.995358028,3.277297908,0.382187825,12.33856623,2,White,,,
6.990463015,0.330238726,0.321365353,1.222945122,0.053911268,37.86041845,145.0325496,0.990454711,3.141681585,0.280093312,11.48837392,4,White,,,
7.738852064,0.715628875,0.010976513,2.134078428,0.064945464,30.24444111,37.99480421,0.994589717,3.40610723,0.57375492,11.83314164,4,Red,,,
6.440078723,0.864215379,0.031053469,3.240575012,0.072123862,25.75122732,52.52970639,0.996572725,3.615825149,0.493072833,12.71686279,4,Red,,,
7.086318513,0.39500494,0.210925834,10.51742577,0.09872256,13.59291538,89.82235375,0.997784082,3.051057826,0.466719169,9.16944483,5,White,,,
6.989375622,0.251599468,0.321055203,10.40316099,0.041991809,62.88393116,309.714946,0.996936668,3.162623557,0.517372276,9.054291022,4,White,,,
7.335373965,0.220454521,0.300345881,8.313760543,0.04806544,39.40535713,193.0365313,0.997335577,3.32103432,0.461540741,9.64509645,4,White,,,
6.572904324,0.583999669,0.081047435,1.855784192,0.098088929,14.64182413,66.97818061,0.997597491,3.279987503,0.540431375,9.330614251,5,Red,,,
9.298198206,0.751587241,0.181610885,2.20373765,0.148904849,9.840035309,103.0833298,0.996978999,2.895339356,1.35988282,10.03397596,4,Red,,,
7.710720587,0.179896816,0.307506362,12.58040415,0.054013131,44.63471932,160.8099764,0.999616024,3.064174891,0.528767738,8.702041496,4,White,,,
10.33572677,0.440876534,0.580328864,4.156098396,0.093095117,11.06669574,22.38041122,0.998885904,3.28021825,0.997185336,12.01933707,3,Red,,,
6.363259146,0.3114359,0.309257369,12.92687262,0.046008744,55.8619995,152.6859464,0.996031068,3.002197157,0.595695844,10.13050757,5,White,,,
5.972169706,0.302062283,0.330613392,2.076630231,0.042916121,31.63726018,137.7893542,0.991711478,3.324429033,0.419776449,12.45498915,4,White,,,
8.036352911,0.16050493,0.370075806,7.909038589,0.026012641,38.54547516,99.00350164,0.994564767,2.934538493,0.372436034,11.83909953,4,White,,,
6.911843258,0.241124497,0.361590626,2.740974358,0.034921765,22.07071977,104.9076645,0.992199883,3.18517612,0.379327245,12.81784259,2,White,,,
5.964973191,0.211423435,0.299805494,8.362971217,0.037014326,46.70779433,133.5392854,0.995727466,3.158905648,0.389915756,10.45862165,5,White,,,
5.080665121,0.32991587,0.160501823,1.534758391,0.049929797,9.313200066,113.2056965,0.993206292,3.490581527,0.440295799,10.67422246,4,White,,,
6.235505117,0.330014546,0.140118346,4.903763079,0.053158814,28.22388928,120.5080893,0.995029886,3.213396624,0.484780801,9.256934455,5,White,,,
7.094050607,0.270970567,0.273359104,10.39812952,0.04204918,27.13115713,114.4755613,0.994223619,3.051093198,0.52144441,11.34621297,3,White,,,
6.643203919,0.181685664,0.282396537,10.2205303,0.039981825,30.70195541,128.4218109,0.996571445,3.111155946,0.452613115,10.87982434,3,White,,,
8.231657145,0.574774146,0.222457535,2.085690933,0.078137703,11.93364441,65.28822832,0.996754339,3.300086398,0.511060249,9.356522659,5,Red,,,
8.394415402,0.622922636,0.121674786,1.799149892,0.072766978,36.85900221,38.73726786,0.996908942,3.39177463,0.89327895,12.03516732,4,Red,,,
7.021393966,0.340610803,0.301894672,1.762942989,0.046094122,46.15528996,149.3594397,0.992582688,3.002653473,0.451759802,10.95648283,4,White,,,
6.567059362,0.272330704,0.301117726,1.94972226,0.025965133,14.84792562,150.0084919,0.993464365,3.267760684,0.620708753,10.45838042,4,White,,,
6.347445415,0.421628859,0.463878908,8.175735383,0.050971214,57.37300068,168.799996,0.995833192,3.184543239,0.460805403,9.64702709,4,White,,,
7.892214662,0.886990251,0.001003193,2.542005285,0.099116775,24.8734331,62.71003295,0.998065638,3.221621064,0.680753934,9.731646254,5,Red,,,
6.776127962,0.249079502,0.369634362,3.121452007,0.026934794,27.84800561,85.56547,0.991607233,3.158225924,0.449206629,12.03924152,4,White,,,
7.209074447,0.240748422,0.408712071,18.12793815,0.046919726,39.65982604,149.8990312,1.00007457,3.303336494,0.394727921,8.983928876,5,White,,,
7.220584035,0.412191338,0.302522699,2.037462621,0.08381413,36.27517721,74.39748101,0.99640224,3.433606728,0.518882473,9.45598035,5,Red,,,
9.920673813,0.591845073,0.070730331,3.511781129,0.102932962,32.77880248,63.57205688,1.000516896,3.305423778,0.711021931,9.973781814,5,Red,,,
6.849895563,0.252485649,0.241955518,4.572718603,0.054071304,41.64547086,211.585133,0.995395317,3.347528327,0.670914095,9.410159026,4,White,,,
8.095550605,0.200665583,0.380955394,3.327242379,0.05413797,41.20817675,172.7652,0.995055211,3.212318104,0.407737891,11.40119717,5,White,,,
6.222595575,0.391430606,0.241696859,4.69156324,0.038029953,42.56251725,129.9116213,0.991933715,3.225597885,0.433506704,11.01064687,3,White,,,
5.845467001,0.271475837,0.220977562,12.42801005,0.058930538,43.43682617,179.0630428,0.994857059,3.301687219,0.382564757,12.55814908,4,White,,,
6.572297294,0.380299189,0.290478712,2.907026545,0.035987676,14.13345298,91.04569032,0.990265372,3.04003805,0.371304678,12.58192016,4,White,,,
6.555749651,0.694638382,0.000998249,2.122596885,0.076179346,12.1948266,59.65341462,0.998333754,3.503845638,0.676168,9.074560321,5,Red,,,
6.797225947,0.261761694,0.220265443,4.960555631,0.042011594,100.8086181,220.0309669,0.994969606,3.281955819,0.672597922,10.69650242,5,White,,,
6.270539855,0.282916589,0.320698046,2.567523916,0.042885528,23.61122091,224.9303503,0.994914172,3.243635414,0.60317539,9.913936365,5,White,,,
6.536338643,0.192177856,0.270881029,5.006045565,0.037968288,12.94629271,109.2185508,0.992797833,3.166449201,0.411100456,11.92790501,4,White,,,
7.112236072,0.181171778,0.292155423,1.186725413,0.045018225,11.50081408,152.8174918,0.992624948,3.186223231,0.480122588,11.20592597,3,White,,,
6.899689623,0.180175717,0.381175272,6.659992703,0.040073298,18.7822286,110.4856776,0.995169567,3.10241634,0.421226644,10.49330634,5,White,,,
4.885910414,0.346146018,0.340132933,1.047092041,0.068982949,34.10609015,162.66465,0.991583857,3.230949607,0.401662673,10.05317827,5,White,,,
5.206059934,0.241879659,0.149816437,6.962091362,0.04395026,33.95616684,143.4233133,0.994692831,3.25502835,0.481265748,9.910924977,4,White,,,
5.909175696,0.270646752,0.301141735,14.80075913,0.044956492,15.31244089,161.1655084,0.99763168,3.134688999,0.530786693,10.20515298,4,White,,,
6.635397785,0.189051152,0.259895447,5.431062238,0.040951383,28.75788876,143.0326582,0.995494535,3.246588507,0.681938831,9.618748764,4,White,,,
5.104068779,0.200956568,0.270150842,3.05243241,0.047953616,16.5394084,89.07113125,0.993631204,3.427270904,0.528460912,10.02056113,3,White,,,
6.352426981,0.221497224,0.190769189,1.124304106,0.06481798,34.50762154,192.6890559,0.994198406,3.069452618,0.501618804,9.59663284,4,White,,,
10.57138972,0.828891886,0.371665353,2.60937146,0.087081013,24.98660317,70.60734324,0.999344055,3.146942567,0.521932655,10.05778353,5,Red,,,
8.140871276,0.270481224,0.460184561,9.01046393,0.048970805,38.09344956,209.7690552,0.998836978,3.109035017,0.590127767,9.572702293,4,White,,,
9.234053637,0.282249793,0.462060052,8.512745524,0.115033819,2.991240903,8.844366878,0.999268829,3.206771789,0.602472653,10.73305323,4,Red,,,
12.65208615,0.382432824,0.663370047,2.682595532,0.0893415,10.18631956,42.23467853,1.0023508,3.182808637,0.683506515,9.867736566,4,Red,,,
6.262760664,0.269972875,0.459702294,11.79252842,0.037916942,62.35674762,206.5092379,0.997759316,3.236053837,0.528342272,9.631770594,4,White,,,
6.273512461,0.22973149,0.359089172,17.53160893,0.040026872,38.32704677,126.2656904,1.000920477,3.210331383,0.428001101,8.791791297,4,White,,,
8.129909146,0.544923328,0.18065467,1.888883011,0.081206518,13.05395611,36.65422324,0.997879178,3.300380044,0.592099718,9.018460891,4,Red,,,
7.7626925,0.291919227,0.312123853,7.513714432,0.035099487,37.87755834,144.4207676,0.99536909,3.047677516,0.31137196,10.79935223,5,White,,,
7.123605595,0.381125527,0.301250105,1.746464665,0.073902072,32.47363987,71.62641077,0.997655976,3.407648825,0.59258379,9.609766653,4,Red,,,
6.186966815,0.350694161,0.201619223,17.44503835,0.069956662,33.34788204,169.4255689,1.000294038,3.160789687,0.501347571,8.771232435,4,White,,,
6.893585683,0.291150249,0.351170757,1.405159433,0.036965809,39.69688501,113.4152035,0.993258049,3.309600866,0.626036266,11.58417916,4,White,,,
6.786018627,0.520275192,0.259939297,5.768694214,0.038988248,25.16704079,125.478925,0.990860093,3.111522616,0.271560818,12.91334256,3,White,,,
6.603459659,0.239260114,0.322231327,7.674471748,0.039032127,45.3698988,191.800441,0.996593818,3.432380461,0.540577812,9.714100324,3,White,,,
7.259897985,0.181739622,0.650206695,1.425345733,0.04714108,27.82884798,169.4844485,0.995883486,3.329504943,0.619603403,9.352076902,4,White,,,
5.644811838,0.211329452,0.32060805,0.893563007,0.038941799,40.91101582,118.0567447,0.990778714,3.244216774,0.462244309,10.5028224,4,White,,,
5.898040332,0.311490292,0.38141536,4.871801304,0.04100102,40.91480211,105.3439403,0.989953402,3.220516316,0.55942688,13.03394658,4,White,,,
6.820765514,0.190942529,0.359908752,1.118790499,0.026982527,59.00459101,136.0242324,0.991433346,3.272028027,0.479364528,10.77673288,4,White,,,
10.4585028,0.242141183,0.421079007,1.747574084,0.07806532,6.031709012,21.89761485,0.999245488,3.211038995,1.048700202,10.71146886,3,Red,,,
7.439303116,0.330608716,0.261426971,15.65313851,0.050002089,65.1079035,211.0009594,1.0013359,3.035146901,0.680322934,9.435983937,5,White,,,
9.184994099,0.449620215,0.352923589,2.403325207,0.080955093,20.82581291,71.16057263,0.999747425,3.395119607,0.619832766,9.592743602,5,Red,,,
7.587560571,0.332777441,0.360132163,2.102522076,0.034963673,23.95170725,179.9009792,0.996352194,3.409665191,0.482066175,10.51610001,6,White,,,
6.357097903,0.380563935,0.2413163,7.383709379,0.0479713,40.12571423,152.1220869,0.997426757,3.089942288,0.604094016,9.248006166,5,White,,,
7.72403998,0.344633396,0.260914288,1.938738137,0.043906278,14.69156126,141.0953346,0.995067432,3.080305407,0.381878043,9.51556386,5,White,,,
6.734295801,0.220148882,0.289802367,14.28110895,0.046983894,36.71323849,109.1871385,0.999104491,3.044468764,0.501429848,9.138254008,4,White,,,
5.993213723,0.210443024,0.382538143,1.484337379,0.040011863,37.07881159,111.7260492,0.990175025,3.203537803,0.429460232,12.15307925,4,White,,,
7.488760965,0.383162878,0.502674972,12.73141199,0.043159409,54.25995432,184.7822942,0.999226672,3.079942718,0.459890373,9.020573326,4,White,,,
6.306706671,0.161760012,0.282001812,2.288653223,0.042962986,32.38335999,101.1825561,0.992244366,3.316914772,0.43366505,11.16257512,4,White,,,
6.629923198,0.351024065,0.211136688,2.07826675,0.052019409,42.44604288,181.5030736,0.994179447,3.140086304,0.500474501,9.481717417,5,White,,,
11.61229849,0.408319998,0.542806101,1.508332165,0.095809396,22.18853896,47.4074664,0.999025766,3.032254765,0.755117061,9.780900421,3,Red,,,
7.162819466,0.160936546,0.26090576,7.274792635,0.055036083,39.97798343,232.9878718,0.998757239,3.366405336,0.549166582,9.948505689,5,White,,,
6.66984343,0.210167053,0.320079019,5.522163064,0.048051849,28.39579436,137.3697146,0.99548339,3.383348118,0.461359362,9.719588746,4,White,,,
6.591022813,0.220883394,0.372289079,15.14402913,0.035959952,62.05600848,145.471782,1.000131667,3.022245343,0.401576487,9.409986715,5,White,,,
8.989453858,0.636070444,0.231815817,3.121598445,0.096009079,12.51730736,41.36296747,0.99947745,3.265914135,0.589176427,9.762721239,5,Red,,,
6.655447332,0.161237871,0.359216274,1.288083089,0.035007823,29.52738133,107.7631995,0.991267299,3.019378671,0.581423392,11.41441169,4,White,,,
10.42192033,0.532093993,0.481158717,2.447941105,0.063886748,6.178831392,25.63848973,1.001017471,3.127698645,0.590300378,9.455203311,4,Red,,,
8.263279986,0.271143654,0.39397521,2.336890678,0.05886787,16.52348301,121.6584232,0.996777715,3.287433971,0.591102486,10.29200942,5,White,,,
7.414332375,0.381141729,0.563132215,9.755706926,0.055933154,14.885801,158.0906034,0.997668636,3.14417272,0.652431358,9.763237071,4,White,,,
6.786853205,0.411655891,0.011021785,2.791076868,0.048883984,40.28717683,125.2822407,0.994378042,3.240236504,0.349511517,9.416581444,5,White,,,
6.079367093,0.331134509,0.273326805,0.846679493,0.185670259,11.53755584,202.3522377,0.99365002,3.116614285,0.619640924,9.509672779,5,White,,,
6.750546167,0.324786658,0.824743929,1.196627659,0.153514697,49.09588376,118.4792978,0.994481904,3.015161083,0.383259046,9.276710852,5,White,,,
8.960685325,0.48002449,0.529407258,4.068017425,0.101634488,3.053668912,9.945434782,0.996872253,3.21725395,0.58730888,12.05431185,3,Red,,,
